城市,公交名,首末班车时间,起始站,起始站经度,起始站纬度,终点站,终点站经度,终点站纬度,站点名,最高价,英文名,站数,经度,纬度,性质,线路ID,区号,区县编码,站点ID,总站数,发车间隔,线路总长度,基础价格,站点状态,ICCARD
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,殷高东路,6,yin gao dong lu,2,121.506797,31.321768,地铁,310100027706,021,310110,310100027706003,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,三门路,6,san men lu,3,121.50834,31.313214,地铁,310100027706,021,310110,310100027706004,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,江湾体育场,6,jiang wan ti yu chang,4,121.513314,31.304293,地铁,310100027706,021,310110,310100027706005,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,五角场,6,wu jiao chang,5,121.514632,31.298043,地铁,310100027706,021,310110,310100027706006,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,国权路,6,guo quan lu,6,121.510024,31.289276,地铁,310100027706,021,310110,310100027706007,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,同济大学,6,tong ji da xue,7,121.506357,31.282086,地铁,310100027706,021,310110,310100027706008,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,四平路,6,si ping lu,8,121.501488,31.27488,地铁,310100027706,021,310109,310100027706009,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,邮电新村,6,you dian xin cun,9,121.494362,31.268533,地铁,310100027706,021,310109,310100027706010,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,海伦路,6,hai lun lu,10,121.488669,31.259278,地铁,310100027706,021,310109,310100027706011,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,四川北路,6,si chuan bei lu,11,121.484208,31.252035,地铁,310100027706,021,310109,310100027706012,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,天潼路,6,tian tong lu,12,121.482473,31.243829,地铁,310100027706,021,310109,310100027706013,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,南京东路,6,nan jing dong lu,13,121.484628,31.238101,地铁,310100027706,021,310101,310100027706014,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,豫园,6,yu yuan,14,121.487473,31.227801,地铁,310100027706,021,310101,310100027706015,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,老西门,6,lao xi men,15,121.483828,31.218995,地铁,310100027706,021,310101,310100027706016,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,新天地,6,xin tian di,16,121.475182,31.216367,地铁,310100027706,021,310101,310100027706017,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,陕西南路,6,shan xi nan lu,17,121.458735,31.215144,地铁,310100027706,021,310104,310100027706018,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,上海图书馆,6,shang hai tu shu guan,18,121.444363,31.20796,地铁,310100027706,021,310104,310100027706019,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,交通大学,6,jiao tong da xue,19,121.435253,31.202213,地铁,310100027706,021,310104,310100027706020,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,虹桥路,6,hong qiao lu,20,121.422462,31.196634,地铁,310100027706,021,310105,310100027706021,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,宋园路,6,song yuan lu,21,121.41208,31.19654,地铁,310100027706,021,310105,310100027706022,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,伊犁路,6,yi li lu,22,121.403899,31.19888,地铁,310100027706,021,310105,310100027706023,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,水城路,6,shui cheng lu,23,121.392259,31.199482,地铁,310100027706,021,310105,310100027706024,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,龙溪路,6,long xi lu,24,121.380034,31.1944,地铁,310100027706,021,310105,310100027706025,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,上海动物园,6,shang hai dong wu yuan,25,121.368137,31.190246,地铁,310100027706,021,310105,310100027706026,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,虹桥1号航站楼,6,hong qiao 1 hao hang zhan lou,26,121.347371,31.191363,地铁,310100027706,021,310105,310100027706027,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,虹桥2号航站楼,6,hong qiao 2 hao hang zhan lou,27,121.3263,31.194211,地铁,310100027706,021,310112,310100027706028,28,10分钟,30.60433,3,1,1
上海,地铁10号线,,新江湾城,121.506951,31.328496,虹桥火车站,121.31895,31.194022,虹桥火车站,6,hong qiao huo che zhan,28,121.31895,31.194022,地铁,310100027706,021,310112,310100027706029,28,10分钟,30.60433,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,迪士尼,9,di shi ni,1,121.668162,31.141355,地铁,310100027602,021,310115,310100027602032,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,康新公路,9,kang xin gong lu,2,121.617199,31.130441,地铁,310100027602,021,310115,310100027602030,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,秀沿路,9,xiu yan lu,3,121.598388,31.138122,地铁,310100027602,021,310115,310100027602031,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,罗山路,9,luo shan lu,4,121.593152,31.153259,地铁,310100027602,021,310115,310100027602002,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,御桥,9,yu qiao,5,121.570914,31.158131,地铁,310100027602,021,310115,310100027602003,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,浦三路,9,pu san lu,6,121.539005,31.150861,地铁,310100027602,021,310115,310100027602004,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,三林东,9,san lin dong,7,121.522999,31.146459,地铁,310100027602,021,310115,310100027602005,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,三林,9,san lin,8,121.511594,31.143172,地铁,310100027602,021,310115,310100027602006,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,东方体育中心,9,dong fang ti yu zhong xin,9,121.480304,31.153366,地铁,310100027602,021,310115,310100027602007,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,龙耀路,9,long yao lu,10,121.459702,31.15972,地铁,310100027602,021,310104,310100027602008,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,云锦路,9,yun jin lu,11,121.458567,31.166451,地铁,310100027602,021,310104,310100027602009,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,龙华,9,long hua,12,121.452958,31.172672,地铁,310100027602,021,310104,310100027602010,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,上海游泳馆,9,shang hai you yong guan,13,121.441424,31.179123,地铁,310100027602,021,310104,310100027602011,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,徐家汇,9,xu jia hui,14,121.43635,31.193761,地铁,310100027602,021,310104,310100027602012,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,交通大学,9,jiao tong da xue,15,121.435253,31.202213,地铁,310100027602,021,310104,310100027602013,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,江苏路,9,jiang su lu,16,121.430635,31.220408,地铁,310100027602,021,310105,310100027602014,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,隆德路,9,long de lu,17,121.423576,31.230509,地铁,310100027602,021,310107,310100027602015,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,曹杨路,9,cao yang lu,18,121.417562,31.237824,地铁,310100027602,021,310107,310100027602016,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,枫桥路,9,feng qiao lu,19,121.411402,31.24185,地铁,310100027602,021,310107,310100027602017,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,真如,9,zhen ru,20,121.407219,31.250767,地铁,310100027602,021,310107,310100027602018,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,上海西站,9,shang hai xi zhan,21,121.400926,31.262693,地铁,310100027602,021,310107,310100027602019,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,李子园,9,li zi yuan,22,121.389969,31.26902,地铁,310100027602,021,310107,310100027602020,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,祁连山路,9,qi lian shan lu,23,121.376035,31.27165,地铁,310100027602,021,310107,310100027602021,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,武威路,9,wu wei lu,24,121.364678,31.276646,地铁,310100027602,021,310107,310100027602022,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,桃浦新村,9,tao pu xin cun,25,121.349623,31.281603,地铁,310100027602,021,310107,310100027602023,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,南翔,9,nan xiang,26,121.323141,31.296952,地铁,310100027602,021,310114,310100027602024,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,马陆,9,ma lu,27,121.276906,31.319675,地铁,310100027602,021,310114,310100027602025,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,嘉定新城,9,jia ding xin cheng,28,121.254294,31.330062,地铁,310100027602,021,310114,310100027602026,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,白银路,9,bai yin lu,29,121.24535,31.345359,地铁,310100027602,021,310114,310100027602027,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,嘉定西,9,jia ding xi,30,121.227855,31.377107,地铁,310100027602,021,310114,310100027602028,31,,62.48509,3,1,1
上海,地铁11号线,,迪士尼,121.668162,31.141355,嘉定北,121.23735,31.391549,嘉定北,9,jia ding bei,31,121.23735,31.391549,地铁,310100027602,021,310114,310100027602029,31,,62.48509,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,七莘路,7,qi shen lu,1,121.362464,31.131638,地铁,310100025712,021,310112,310100025712018,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,虹莘路,7,hong shen lu,2,121.380348,31.137448,地铁,310100025712,021,310112,310100025712019,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,顾戴路,7,gu dai lu,3,121.391856,31.14089,地铁,310100025712,021,310112,310100025712020,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,东兰路,7,dong lan lu,4,121.391915,31.155823,地铁,310100025712,021,310112,310100025712021,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,虹梅路,7,hong mei lu,5,121.397254,31.160351,地铁,310100025712,021,310104,310100025712022,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,虹漕路,7,hong cao lu,6,121.41055,31.164029,地铁,310100025712,021,310104,310100025712023,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,桂林公园,7,gui lin gong yuan,7,121.419654,31.166986,地铁,310100025712,021,310104,310100025712024,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,漕宝路,7,cao bao lu,8,121.433141,31.168338,地铁,310100025712,021,310104,310100025712025,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,龙漕路,7,long cao lu,9,121.443402,31.170323,地铁,310100025712,021,310104,310100025712026,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,龙华,7,long hua,10,121.452707,31.17504,地铁,310100025712,021,310104,310100025712027,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,龙华中路,7,long hua zhong lu,11,121.457,31.184814,地铁,310100025712,021,310104,310100025712028,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,大木桥路,7,da mu qiao lu,12,121.464012,31.193645,地铁,310100025712,021,310104,310100025712029,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,嘉善路,7,jia shan lu,13,121.461075,31.202017,地铁,310100025712,021,310104,310100025712030,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,陕西南路,7,shan xi nan lu,14,121.459413,31.21609,地铁,310100025712,021,310101,310100025712031,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,南京西路,7,nan jing xi lu,15,121.459493,31.227941,地铁,310100025712,021,310106,310100025712032,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,汉中路,7,han zhong lu,16,121.458855,31.240571,地铁,310100025712,021,310106,310100025712033,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,曲阜路,7,qu fu lu,17,121.471543,31.242307,地铁,310100025712,021,310106,310100025712002,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,天潼路,7,tian tong lu,18,121.482473,31.243829,地铁,310100025712,021,310109,310100025712003,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,国际客运中心,7,guo ji ke yun zhong xin,19,121.498158,31.25016,地铁,310100025712,021,310109,310100025712004,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,提篮桥,7,ti lan qiao,20,121.506801,31.253518,地铁,310100025712,021,310109,310100025712005,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,大连路,7,da lian lu,21,121.513088,31.257938,地铁,310100025712,021,310109,310100025712006,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,江浦公园,7,jiang pu gong yuan,22,121.523697,31.26457,地铁,310100025712,021,310110,310100025712007,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,宁国路,7,ning guo lu,23,121.532328,31.268612,地铁,310100025712,021,310110,310100025712008,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,隆昌路,7,long chang lu,24,121.544692,31.275213,地铁,310100025712,021,310110,310100025712009,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,爱国路,7,ai guo lu,25,121.552655,31.279788,地铁,310100025712,021,310110,310100025712010,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,复兴岛,7,fu xing dao,26,121.561315,31.280779,地铁,310100025712,021,310110,310100025712011,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,东陆路,7,dong lu lu,27,121.579124,31.282533,地铁,310100025712,021,310115,310100025712012,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,巨峰路,7,ju feng lu,28,121.589862,31.280042,地铁,310100025712,021,310115,310100025712013,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,杨高北路,7,yang gao bei lu,29,121.60296,31.280092,地铁,310100025712,021,310115,310100025712014,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,金京路,7,jin jing lu,30,121.615477,31.279823,地铁,310100025712,021,310115,310100025712015,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,申江路,7,shen jiang lu,31,121.626863,31.280231,地铁,310100025712,021,310115,310100025712016,32,5-10分钟,39.53512,3,1,1
上海,地铁12号线,,七莘路,121.362464,31.131638,金海路,121.638659,31.26326,金海路,7,jin hai lu,32,121.638659,31.26326,地铁,310100025712,021,310115,310100025712017,32,5-10分钟,39.53512,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,世博大道,5,shi bo da dao,1,121.484313,31.182789,地铁,310100024524,021,310115,310100024524012,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,世博会博物馆,5,shi bo hui bo wu guan,2,121.481592,31.197572,地铁,310100024524,021,310101,310100024524013,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,马当路,5,ma dang lu,3,121.476209,31.209931,地铁,310100024524,021,310101,310100024524014,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,新天地,5,xin tian di,4,121.47456,31.215758,地铁,310100024524,021,310101,310100024524015,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,淮海中路,5,huai hai zhong lu,5,121.464514,31.22028,地铁,310100024524,021,310101,310100024524016,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,南京西路,5,nan jing xi lu,6,121.462434,31.22857,地铁,310100024524,021,310106,310100024524017,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,自然博物馆,5,zi ran bo wu guan,7,121.462366,31.236451,地铁,310100024524,021,310106,310100024524018,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,汉中路,5,han zhong lu,8,121.458855,31.240571,地铁,310100024524,021,310106,310100024524019,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,江宁路,5,jiang ning lu,9,121.44483,31.244282,地铁,310100024524,021,310107,310100024524020,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,长寿路,5,chang shou lu,10,121.438435,31.24093,地铁,310100024524,021,310107,310100024524009,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,武宁路,5,wu ning lu,11,121.430504,31.234346,地铁,310100024524,021,310107,310100024524010,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,隆德路,5,long de lu,12,121.423576,31.230509,地铁,310100024524,021,310107,310100024524011,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,金沙江路,5,jin sha jiang lu,13,121.411856,31.231168,地铁,310100024524,021,310107,310100024524002,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,大渡河路,5,da du he lu,14,121.394431,31.231752,地铁,310100024524,021,310107,310100024524003,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,真北路,5,zhen bei lu,15,121.381946,31.232243,地铁,310100024524,021,310107,310100024524004,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,祁连山南路,5,qi lian shan nan lu,16,121.367275,31.237625,地铁,310100024524,021,310107,310100024524005,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,丰庄,5,feng zhuang,17,121.355141,31.242553,地铁,310100024524,021,310114,310100024524006,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,金沙江西路,5,jin sha jiang xi lu,18,121.335156,31.241152,地铁,310100024524,021,310114,310100024524007,19,,21.86642,3,1,1
上海,地铁13号线,,世博大道,121.484313,31.182789,金运路,121.319308,31.240986,金运路,5,jin yun lu,19,121.319308,31.240986,地铁,310100024524,021,310114,310100024524008,19,,21.86642,3,1,1
上海,地铁16号线,05:50-22:30,龙阳路,121.557848,31.201988,滴水湖,121.929583,30.907245,龙阳路,9,long yang lu,1,121.557848,31.201988,地铁,310100024527,021,310115,310100024527013,13,,58.63265,3,1,1
上海,地铁16号线,05:50-22:30,龙阳路,121.557848,31.201988,滴水湖,121.929583,30.907245,华夏中路,9,hua xia zhong lu,2,121.583109,31.175759,地铁,310100024527,021,310115,310100024527014,13,,58.63265,3,1,1
上海,地铁16号线,05:50-22:30,龙阳路,121.557848,31.201988,滴水湖,121.929583,30.907245,罗山路,9,luo shan lu,3,121.593152,31.153259,地铁,310100024527,021,310115,310100024527002,13,,58.63265,3,1,1
上海,地铁16号线,05:50-22:30,龙阳路,121.557848,31.201988,滴水湖,121.929583,30.907245,周浦东,9,zhou pu dong,4,121.606946,31.11009,地铁,310100024527,021,310115,310100024527003,13,,58.63265,3,1,1
上海,地铁16号线,05:50-22:30,龙阳路,121.557848,31.201988,滴水湖,121.929583,30.907245,鹤沙航城,9,he sha hang cheng,5,121.611239,31.077797,地铁,310100024527,021,310115,310100024527004,13,,58.63265,3,1,1
上海,地铁16号线,05:50-22:30,龙阳路,121.557848,31.201988,滴水湖,121.929583,30.907245,航头东,9,hang tou dong,6,121.617494,31.054919,地铁,310100024527,021,310115,310100024527005,13,,58.63265,3,1,1
上海,地铁16号线,05:50-22:30,龙阳路,121.557848,31.201988,滴水湖,121.929583,30.907245,新场,9,xin chang,7,121.64898,31.045561,地铁,310100024527,021,310115,310100024527006,13,,58.63265,3,1,1
上海,地铁16号线,05:50-22:30,龙阳路,121.557848,31.201988,滴水湖,121.929583,30.907245,野生动物园,9,ye sheng dong wu yuan,8,121.699218,31.050325,地铁,310100024527,021,310115,310100024527007,13,,58.63265,3,1,1
上海,地铁16号线,05:50-22:30,龙阳路,121.557848,31.201988,滴水湖,121.929583,30.907245,惠南,9,hui nan,9,121.761677,31.053828,地铁,310100024527,021,310115,310100024527008,13,,58.63265,3,1,1
上海,地铁16号线,05:50-22:30,龙阳路,121.557848,31.201988,滴水湖,121.929583,30.907245,惠南东,9,hui nan dong,10,121.7938,31.026448,地铁,310100024527,021,310115,310100024527009,13,,58.63265,3,1,1
上海,地铁16号线,05:50-22:30,龙阳路,121.557848,31.201988,滴水湖,121.929583,30.907245,书院,9,shu yuan,11,121.85052,30.959264,地铁,310100024527,021,310115,310100024527010,13,,58.63265,3,1,1
上海,地铁16号线,05:50-22:30,龙阳路,121.557848,31.201988,滴水湖,121.929583,30.907245,临港大道,9,lin gang da dao,12,121.910851,30.923519,地铁,310100024527,021,310115,310100024527011,13,,58.63265,3,1,1
上海,地铁16号线,05:50-22:30,龙阳路,121.557848,31.201988,滴水湖,121.929583,30.907245,滴水湖,9,di shui hu,13,121.929583,30.907245,地铁,310100024527,021,310115,310100024527012,13,,58.63265,3,1,1
